"day","Iliterate_60","Iliterate_70","Iliterate_80","Iliterate_90","Basic education_60","Basic education_70","Basic education_80","Basic education_90","Primary education_60","Primary education_70","Primary education_80","Primary education_90","Secondary & Tertiary Education_60","Secondary & Tertiary Education_70","Secondary & Tertiary Education_80","Secondary & Tertiary Education_90"
2003-03-17,164.217,208.251,102.757,20.718,661.423,656.828,247.822,31.939,461.977,334.595,110.427,12.52,419.707,211.592,63.071,6.752
2003-03-18,164.157,208.259,102.764,20.716,661.327,656.896,247.867,31.942,462,334.642,110.459,12.524,419.807,211.626,63.087,6.754
2003-03-19,164.097,208.267,102.77,20.715,661.232,656.964,247.911,31.945,462.023,334.689,110.491,12.527,419.906,211.659,63.104,6.756
2003-03-20,164.037,208.275,102.776,20.713,661.136,657.032,247.956,31.949,462.046,334.735,110.524,12.53,420.005,211.692,63.121,6.758
2003-03-21,163.978,208.284,102.782,20.712,661.041,657.1,248,31.952,462.068,334.782,110.556,12.534,420.104,211.726,63.137,6.759
2003-03-22,163.918,208.292,102.788,20.71,660.946,657.168,248.045,31.955,462.091,334.828,110.588,12.537,420.204,211.759,63.154,6.761
2003-03-23,163.858,208.3,102.794,20.709,660.85,657.236,248.089,31.959,462.114,334.875,110.62,12.54,420.303,211.793,63.171,6.763
2003-03-24,163.799,208.309,102.801,20.707,660.755,657.304,248.134,31.962,462.137,334.921,110.652,12.543,420.402,211.826,63.187,6.765
2003-03-25,163.739,208.317,102.807,20.706,660.659,657.372,248.178,31.966,462.159,334.968,110.685,12.547,420.502,211.859,63.204,6.767
2003-03-26,163.679,208.325,102.813,20.704,660.564,657.44,248.223,31.969,462.182,335.014,110.717,12.55,420.601,211.893,63.221,6.768
2003-03-27,163.62,208.334,102.819,20.703,660.469,657.508,248.268,31.972,462.205,335.061,110.749,12.553,420.7,211.926,63.238,6.77
2003-03-28,163.56,208.342,102.825,20.701,660.373,657.576,248.312,31.976,462.228,335.107,110.781,12.556,420.799,211.96,63.254,6.772
2003-03-29,163.5,208.35,102.832,20.7,660.278,657.644,248.357,31.979,462.251,335.154,110.814,12.56,420.899,211.993,63.271,6.774
2003-03-30,163.44,208.358,102.838,20.698,660.183,657.712,248.401,31.982,462.273,335.201,110.846,12.563,420.998,212.026,63.288,6.775
2003-03-31,163.381,208.367,102.844,20.697,660.087,657.78,248.446,31.986,462.296,335.247,110.878,12.566,421.097,212.06,63.304,6.777
2003-04-01,163.321,208.375,102.85,20.695,659.992,657.848,248.49,31.989,462.319,335.294,110.91,12.569,421.196,212.093,63.321,6.779
2003-04-02,163.273,208.384,102.851,20.695,659.91,657.887,248.532,31.996,462.343,335.333,110.931,12.575,421.284,212.125,63.335,6.781
2003-04-03,163.226,208.393,102.851,20.694,659.828,657.927,248.575,32.002,462.367,335.372,110.951,12.581,421.371,212.158,63.348,6.783
2003-04-04,163.178,208.402,102.852,20.694,659.746,657.966,248.617,32.008,462.391,335.411,110.972,12.587,421.458,212.19,63.362,6.785
2003-04-05,163.13,208.411,102.853,20.693,659.664,658.006,248.659,32.015,462.415,335.45,110.992,12.592,421.546,212.222,63.376,6.788
2003-04-06,163.082,208.42,102.853,20.693,659.582,658.045,248.702,32.021,462.439,335.489,111.013,12.598,421.633,212.254,63.389,6.79
2003-04-07,163.035,208.429,102.854,20.692,659.501,658.085,248.744,32.028,462.462,335.528,111.034,12.604,421.72,212.286,63.403,6.792
2003-04-08,162.987,208.438,102.855,20.692,659.419,658.124,248.786,32.034,462.486,335.567,111.054,12.61,421.808,212.319,63.417,6.794
2003-04-09,162.939,208.447,102.855,20.691,659.337,658.163,248.829,32.041,462.51,335.606,111.075,12.615,421.895,212.351,63.431,6.796
2003-04-10,162.891,208.456,102.856,20.69,659.255,658.203,248.871,32.047,462.534,335.645,111.095,12.621,421.982,212.383,63.444,6.799
2003-04-11,162.844,208.465,102.856,20.69,659.173,658.242,248.914,32.054,462.558,335.684,111.116,12.627,422.07,212.415,63.458,6.801
2003-04-12,162.796,208.473,102.857,20.689,659.091,658.282,248.956,32.06,462.582,335.723,111.136,12.633,422.157,212.447,63.472,6.803
2003-04-13,162.748,208.482,102.858,20.689,659.009,658.321,248.998,32.067,462.606,335.762,111.157,12.638,422.244,212.48,63.485,6.805
2003-04-14,162.701,208.491,102.858,20.688,658.928,658.361,249.041,32.073,462.63,335.801,111.177,12.644,422.332,212.512,63.499,6.807
2003-04-15,162.653,208.5,102.859,20.688,658.846,658.4,249.083,32.08,462.654,335.84,111.198,12.65,422.419,212.544,63.513,6.81
2003-04-16,162.605,208.509,102.86,20.687,658.764,658.439,249.125,32.086,462.678,335.88,111.218,12.656,422.507,212.576,63.526,6.812
2003-04-17,162.557,208.518,102.86,20.687,658.682,658.479,249.168,32.093,462.702,335.919,111.239,12.661,422.594,212.609,63.54,6.814
2003-04-18,162.51,208.527,102.861,20.686,658.6,658.518,249.21,32.099,462.725,335.958,111.259,12.667,422.681,212.641,63.554,6.816
2003-04-19,162.462,208.536,102.862,20.686,658.518,658.558,249.252,32.106,462.749,335.997,111.28,12.673,422.769,212.673,63.567,6.818
2003-04-20,162.414,208.545,102.862,20.685,658.436,658.597,249.295,32.112,462.773,336.036,111.3,12.679,422.856,212.705,63.581,6.821
2003-04-21,162.366,208.554,102.863,20.684,658.355,658.637,249.337,32.119,462.797,336.075,111.321,12.684,422.943,212.737,63.595,6.823
2003-04-22,162.319,208.563,102.864,20.684,658.273,658.676,249.379,32.125,462.821,336.114,111.342,12.69,423.031,212.77,63.608,6.825
2003-04-23,162.271,208.572,102.864,20.683,658.191,658.715,249.422,32.132,462.845,336.153,111.362,12.696,423.118,212.802,63.622,6.827
2003-04-24,162.223,208.581,102.865,20.683,658.109,658.755,249.464,32.138,462.869,336.192,111.383,12.702,423.205,212.834,63.636,6.829
2003-04-25,162.175,208.59,102.865,20.682,658.027,658.794,249.506,32.145,462.893,336.231,111.403,12.707,423.293,212.866,63.65,6.831
2003-04-26,162.128,208.599,102.866,20.682,657.945,658.834,249.549,32.151,462.917,336.27,111.424,12.713,423.38,212.898,63.663,6.834
2003-04-27,162.08,208.608,102.867,20.681,657.863,658.873,249.591,32.158,462.941,336.309,111.444,12.719,423.467,212.931,63.677,6.836
2003-04-28,162.032,208.617,102.867,20.681,657.782,658.913,249.633,32.164,462.965,336.348,111.465,12.725,423.555,212.963,63.691,6.838
2003-04-29,161.985,208.626,102.868,20.68,657.7,658.952,249.676,32.17,462.988,336.387,111.485,12.73,423.642,212.995,63.704,6.84
2003-04-30,161.937,208.634,102.869,20.68,657.618,658.991,249.718,32.177,463.012,336.426,111.506,12.736,423.729,213.027,63.718,6.842
2003-05-01,161.889,208.643,102.869,20.679,657.536,659.031,249.76,32.183,463.036,336.465,111.526,12.742,423.817,213.06,63.732,6.845
2003-05-02,161.838,208.652,102.867,20.68,657.446,659.088,249.796,32.193,463.053,336.502,111.547,12.746,423.892,213.09,63.749,6.845
2003-05-03,161.786,208.661,102.864,20.682,657.356,659.145,249.832,32.202,463.07,336.539,111.568,12.75,423.967,213.12,63.766,6.846
2003-05-04,161.735,208.67,102.862,20.683,657.266,659.202,249.868,32.212,463.087,336.576,111.588,12.754,424.042,213.151,63.783,6.846
2003-05-05,161.684,208.679,102.859,20.684,657.177,659.259,249.904,32.221,463.103,336.612,111.609,12.758,424.117,213.181,63.8,6.847
2003-05-06,161.632,208.688,102.857,20.686,657.087,659.316,249.939,32.231,463.12,336.649,111.629,12.761,424.192,213.211,63.817,6.847
2003-05-07,161.581,208.697,102.854,20.687,656.997,659.373,249.975,32.24,463.137,336.686,111.65,12.765,424.267,213.242,63.834,6.848
2003-05-08,161.529,208.706,102.852,20.688,656.907,659.43,250.011,32.25,463.154,336.723,111.67,12.769,424.342,213.272,63.852,6.848
2003-05-09,161.478,208.715,102.849,20.69,656.817,659.487,250.047,32.259,463.171,336.759,111.691,12.773,424.417,213.303,63.869,6.849
2003-05-10,161.427,208.724,102.847,20.691,656.728,659.543,250.082,32.268,463.187,336.796,111.712,12.777,424.492,213.333,63.886,6.849
2003-05-11,161.375,208.733,102.845,20.692,656.638,659.6,250.118,32.278,463.204,336.833,111.732,12.781,424.567,213.363,63.903,6.85
2003-05-12,161.324,208.742,102.842,20.694,656.548,659.657,250.154,32.287,463.221,336.87,111.753,12.785,424.642,213.394,63.92,6.85
2003-05-13,161.272,208.751,102.84,20.695,656.458,659.714,250.19,32.297,463.238,336.906,111.773,12.789,424.717,213.424,63.937,6.851
2003-05-14,161.221,208.761,102.837,20.696,656.368,659.771,250.225,32.306,463.254,336.943,111.794,12.792,424.792,213.455,63.954,6.852
2003-05-15,161.17,208.77,102.835,20.698,656.278,659.828,250.261,32.316,463.271,336.98,111.814,12.796,424.868,213.485,63.972,6.852
2003-05-16,161.118,208.779,102.832,20.699,656.189,659.885,250.297,32.325,463.288,337.017,111.835,12.8,424.943,213.515,63.989,6.853
2003-05-17,161.067,208.788,102.83,20.7,656.099,659.942,250.333,32.335,463.305,337.053,111.856,12.804,425.018,213.546,64.006,6.853
2003-05-18,161.015,208.797,102.827,20.702,656.009,659.999,250.369,32.344,463.322,337.09,111.876,12.808,425.093,213.576,64.023,6.854
2003-05-19,160.964,208.806,102.825,20.703,655.919,660.056,250.404,32.354,463.338,337.127,111.897,12.812,425.168,213.606,64.04,6.854
2003-05-20,160.912,208.815,102.822,20.704,655.829,660.113,250.44,32.363,463.355,337.163,111.917,12.816,425.243,213.637,64.057,6.855
2003-05-21,160.861,208.824,102.82,20.705,655.74,660.17,250.476,32.372,463.372,337.2,111.938,12.82,425.318,213.667,64.074,6.855
2003-05-22,160.81,208.833,102.817,20.707,655.65,660.227,250.512,32.382,463.389,337.237,111.958,12.824,425.393,213.698,64.091,6.856
2003-05-23,160.758,208.842,102.815,20.708,655.56,660.284,250.547,32.391,463.405,337.274,111.979,12.827,425.468,213.728,64.109,6.856
2003-05-24,160.707,208.851,102.812,20.709,655.47,660.341,250.583,32.401,463.422,337.31,112,12.831,425.543,213.758,64.126,6.857
2003-05-25,160.655,208.86,102.81,20.711,655.38,660.398,250.619,32.41,463.439,337.347,112.02,12.835,425.618,213.789,64.143,6.857
2003-05-26,160.604,208.869,102.807,20.712,655.29,660.455,250.655,32.42,463.456,337.384,112.041,12.839,425.693,213.819,64.16,6.858
2003-05-27,160.553,208.878,102.805,20.713,655.201,660.512,250.69,32.429,463.473,337.421,112.061,12.843,425.768,213.849,64.177,6.858
2003-05-28,160.501,208.887,102.802,20.715,655.111,660.569,250.726,32.439,463.489,337.457,112.082,12.847,425.843,213.88,64.194,6.859
2003-05-29,160.45,208.896,102.8,20.716,655.021,660.626,250.762,32.448,463.506,337.494,112.103,12.851,425.919,213.91,64.211,6.859
2003-05-30,160.398,208.905,102.798,20.717,654.931,660.683,250.798,32.457,463.523,337.531,112.123,12.855,425.994,213.941,64.229,6.86
2003-05-31,160.347,208.914,102.795,20.719,654.841,660.74,250.833,32.467,463.54,337.568,112.144,12.859,426.069,213.971,64.246,6.861
2003-06-01,160.296,208.923,102.793,20.72,654.752,660.797,250.869,32.476,463.556,337.604,112.164,12.862,426.144,214.001,64.263,6.861
2003-06-02,160.253,208.921,102.791,20.718,654.68,660.828,250.901,32.478,463.584,337.634,112.182,12.865,426.231,214.032,64.271,6.863
2003-06-03,160.211,208.919,102.79,20.716,654.609,660.859,250.933,32.479,463.613,337.664,112.199,12.868,426.318,214.063,64.278,6.864
2003-06-04,160.169,208.918,102.789,20.714,654.537,660.89,250.965,32.481,463.641,337.693,112.217,12.871,426.405,214.094,64.286,6.866
2003-06-05,160.127,208.916,102.787,20.712,654.466,660.921,250.997,32.483,463.669,337.723,112.234,12.874,426.492,214.125,64.294,6.867
2003-06-06,160.084,208.914,102.786,20.71,654.395,660.952,251.029,32.484,463.697,337.753,112.252,12.877,426.579,214.157,64.302,6.869
2003-06-07,160.042,208.913,102.784,20.707,654.323,660.983,251.061,32.486,463.725,337.782,112.269,12.88,426.666,214.188,64.309,6.87
2003-06-08,160,208.911,102.783,20.705,654.252,661.014,251.093,32.487,463.753,337.812,112.287,12.884,426.753,214.219,64.317,6.872
2003-06-09,159.958,208.91,102.782,20.703,654.181,661.045,251.125,32.489,463.781,337.842,112.304,12.887,426.84,214.25,64.325,6.873
2003-06-10,159.915,208.908,102.78,20.701,654.109,661.076,251.157,32.49,463.809,337.871,112.322,12.89,426.926,214.281,64.333,6.875
2003-06-11,159.873,208.906,102.779,20.699,654.038,661.107,251.189,32.492,463.837,337.901,112.339,12.893,427.013,214.312,64.34,6.877
2003-06-12,159.831,208.905,102.778,20.697,653.967,661.138,251.221,32.493,463.865,337.931,112.357,12.896,427.1,214.343,64.348,6.878
2003-06-13,159.789,208.903,102.776,20.695,653.895,661.169,251.253,32.495,463.893,337.96,112.375,12.899,427.187,214.374,64.356,6.88
2003-06-14,159.746,208.901,102.775,20.693,653.824,661.2,251.285,32.497,463.921,337.99,112.392,12.902,427.274,214.405,64.364,6.881
2003-06-15,159.704,208.9,102.773,20.691,653.752,661.231,251.316,32.498,463.949,338.02,112.41,12.905,427.361,214.436,64.371,6.883
2003-06-16,159.662,208.898,102.772,20.689,653.681,661.262,251.348,32.5,463.977,338.049,112.427,12.908,427.448,214.467,64.379,6.884
2003-06-17,159.62,208.896,102.771,20.686,653.61,661.293,251.38,32.501,464.005,338.079,112.445,12.911,427.535,214.498,64.387,6.886
2003-06-18,159.577,208.895,102.769,20.684,653.538,661.324,251.412,32.503,464.033,338.109,112.462,12.914,427.622,214.529,64.395,6.887
2003-06-19,159.535,208.893,102.768,20.682,653.467,661.355,251.444,32.504,464.061,338.138,112.48,12.917,427.709,214.56,64.402,6.889
2003-06-20,159.493,208.891,102.767,20.68,653.396,661.386,251.476,32.506,464.089,338.168,112.497,12.92,427.796,214.591,64.41,6.891
2003-06-21,159.451,208.89,102.765,20.678,653.324,661.417,251.508,32.507,464.117,338.198,112.515,12.923,427.883,214.622,64.418,6.892
2003-06-22,159.408,208.888,102.764,20.676,653.253,661.448,251.54,32.509,464.145,338.227,112.532,12.926,427.97,214.653,64.426,6.894
2003-06-23,159.366,208.887,102.762,20.674,653.181,661.479,251.572,32.511,464.173,338.257,112.55,12.929,428.057,214.684,64.433,6.895
2003-06-24,159.324,208.885,102.761,20.672,653.11,661.51,251.604,32.512,464.201,338.287,112.567,12.932,428.144,214.715,64.441,6.897
2003-06-25,159.282,208.883,102.76,20.67,653.039,661.541,251.636,32.514,464.229,338.316,112.585,12.935,428.231,214.746,64.449,6.898
2003-06-26,159.239,208.882,102.758,20.668,652.967,661.572,251.668,32.515,464.257,338.346,112.602,12.938,428.318,214.777,64.457,6.9
2003-06-27,159.197,208.88,102.757,20.665,652.896,661.603,251.7,32.517,464.285,338.376,112.62,12.941,428.405,214.808,64.465,6.901
2003-06-28,159.155,208.878,102.756,20.663,652.825,661.634,251.732,32.518,464.313,338.405,112.637,12.944,428.492,214.839,64.472,6.903
2003-06-29,159.113,208.877,102.754,20.661,652.753,661.666,251.764,32.52,464.341,338.435,112.655,12.947,428.579,214.87,64.48,6.904
2003-06-30,159.07,208.875,102.753,20.659,652.682,661.697,251.796,32.521,464.369,338.465,112.672,12.95,428.666,214.901,64.488,6.906
2003-07-01,159.028,208.873,102.752,20.657,652.611,661.728,251.828,32.523,464.397,338.494,112.69,12.953,428.753,214.932,64.496,6.908
2003-07-02,158.998,208.871,102.743,20.654,652.544,661.765,251.854,32.519,464.423,338.524,112.712,12.953,428.834,214.962,64.505,6.911
2003-07-03,158.969,208.869,102.734,20.651,652.478,661.803,251.88,32.516,464.45,338.555,112.734,12.954,428.915,214.992,64.514,6.915
2003-07-04,158.939,208.866,102.725,20.649,652.411,661.841,251.906,32.513,464.476,338.585,112.755,12.954,428.996,215.022,64.523,6.919
2003-07-05,158.909,208.864,102.716,20.646,652.345,661.878,251.932,32.509,464.502,338.615,112.777,12.955,429.077,215.052,64.532,6.923
2003-07-06,158.88,208.862,102.707,20.643,652.278,661.916,251.958,32.506,464.529,338.646,112.799,12.955,429.158,215.082,64.541,6.927
2003-07-07,158.85,208.86,102.699,20.64,652.212,661.954,251.984,32.502,464.555,338.676,112.821,12.955,429.239,215.112,64.551,6.931
2003-07-08,158.82,208.857,102.69,20.637,652.145,661.992,252.011,32.499,464.581,338.706,112.843,12.956,429.32,215.142,64.56,6.935
2003-07-09,158.791,208.855,102.681,20.634,652.079,662.029,252.037,32.495,464.608,338.737,112.864,12.956,429.401,215.172,64.569,6.939
2003-07-10,158.761,208.853,102.672,20.632,652.012,662.067,252.063,32.492,464.634,338.767,112.886,12.957,429.482,215.202,64.578,6.943
2003-07-11,158.731,208.85,102.663,20.629,651.946,662.105,252.089,32.488,464.66,338.797,112.908,12.957,429.563,215.232,64.587,6.946
2003-07-12,158.702,208.848,102.654,20.626,651.879,662.142,252.115,32.485,464.686,338.827,112.93,12.958,429.644,215.262,64.597,6.95
2003-07-13,158.672,208.846,102.646,20.623,651.813,662.18,252.141,32.482,464.713,338.858,112.952,12.958,429.725,215.292,64.606,6.954
2003-07-14,158.642,208.844,102.637,20.62,651.746,662.218,252.167,32.478,464.739,338.888,112.974,12.959,429.806,215.321,64.615,6.958
2003-07-15,158.613,208.841,102.628,20.618,651.679,662.256,252.194,32.475,464.765,338.918,112.995,12.959,429.887,215.351,64.624,6.962
2003-07-16,158.583,208.839,102.619,20.615,651.613,662.293,252.22,32.471,464.792,338.949,113.017,12.959,429.968,215.381,64.633,6.966
2003-07-17,158.553,208.837,102.61,20.612,651.546,662.331,252.246,32.468,464.818,338.979,113.039,12.96,430.049,215.411,64.643,6.97
2003-07-18,158.524,208.834,102.601,20.609,651.48,662.369,252.272,32.464,464.844,339.009,113.061,12.96,430.13,215.441,64.652,6.974
2003-07-19,158.494,208.832,102.593,20.606,651.413,662.406,252.298,32.461,464.871,339.039,113.083,12.961,430.211,215.471,64.661,6.978
2003-07-20,158.464,208.83,102.584,20.603,651.347,662.444,252.324,32.457,464.897,339.07,113.104,12.961,430.292,215.501,64.67,6.981
2003-07-21,158.435,208.827,102.575,20.601,651.28,662.482,252.35,32.454,464.923,339.1,113.126,12.962,430.373,215.531,64.679,6.985
2003-07-22,158.405,208.825,102.566,20.598,651.214,662.52,252.376,32.451,464.95,339.13,113.148,12.962,430.454,215.561,64.688,6.989
2003-07-23,158.375,208.823,102.557,20.595,651.147,662.557,252.403,32.447,464.976,339.161,113.17,12.962,430.535,215.591,64.698,6.993
2003-07-24,158.346,208.821,102.548,20.592,651.081,662.595,252.429,32.444,465.002,339.191,113.192,12.963,430.616,215.621,64.707,6.997
2003-07-25,158.316,208.818,102.54,20.589,651.014,662.633,252.455,32.44,465.029,339.221,113.213,12.963,430.697,215.651,64.716,7.001
2003-07-26,158.286,208.816,102.531,20.586,650.948,662.67,252.481,32.437,465.055,339.252,113.235,12.964,430.778,215.681,64.725,7.005
2003-07-27,158.257,208.814,102.522,20.584,650.881,662.708,252.507,32.433,465.081,339.282,113.257,12.964,430.859,215.711,64.734,7.009
2003-07-28,158.227,208.811,102.513,20.581,650.815,662.746,252.533,32.43,465.108,339.312,113.279,12.965,430.94,215.741,64.744,7.013
2003-07-29,158.197,208.809,102.504,20.578,650.748,662.784,252.559,32.426,465.134,339.342,113.301,12.965,431.021,215.771,64.753,7.016
2003-07-30,158.167,208.807,102.495,20.575,650.682,662.821,252.586,32.423,465.16,339.373,113.323,12.966,431.102,215.8,64.762,7.02
2003-07-31,158.138,208.804,102.487,20.572,650.615,662.859,252.612,32.42,465.187,339.403,113.344,12.966,431.183,215.83,64.771,7.024
2003-08-01,158.108,208.802,102.478,20.569,650.549,662.897,252.638,32.416,465.213,339.433,113.366,12.966,431.264,215.86,64.78,7.028
2003-08-02,158.065,208.797,102.468,20.564,650.483,662.923,252.659,32.41,465.234,339.472,113.381,12.966,431.34,215.886,64.79,7.029
2003-08-03,158.021,208.793,102.459,20.559,650.416,662.95,252.68,32.403,465.256,339.512,113.397,12.966,431.417,215.911,64.8,7.029
2003-08-04,157.978,208.788,102.449,20.554,650.35,662.977,252.7,32.397,465.277,339.551,113.412,12.966,431.494,215.936,64.809,7.03
2003-08-05,157.934,208.783,102.44,20.549,650.284,663.004,252.721,32.39,465.298,339.59,113.427,12.965,431.571,215.962,64.819,7.031
2003-08-06,157.89,208.778,102.43,20.544,650.218,663.03,252.742,32.384,465.32,339.629,113.442,12.965,431.647,215.987,64.829,7.032
2003-08-07,157.847,208.774,102.421,20.539,650.152,663.057,252.763,32.377,465.341,339.669,113.457,12.965,431.724,216.012,64.839,7.032
2003-08-08,157.803,208.769,102.411,20.534,650.085,663.084,252.784,32.371,465.362,339.708,113.473,12.965,431.801,216.038,64.848,7.033
2003-08-09,157.76,208.764,102.401,20.529,650.019,663.111,252.805,32.365,465.384,339.747,113.488,12.964,431.878,216.063,64.858,7.034
2003-08-10,157.716,208.759,102.392,20.524,649.953,663.137,252.826,32.358,465.405,339.786,113.503,12.964,431.954,216.088,64.868,7.034
2003-08-11,157.673,208.754,102.382,20.519,649.887,663.164,252.846,32.352,465.427,339.825,113.518,12.964,432.031,216.114,64.877,7.035
2003-08-12,157.629,208.75,102.373,20.514,649.82,663.191,252.867,32.345,465.448,339.865,113.533,12.964,432.108,216.139,64.887,7.036
2003-08-13,157.586,208.745,102.363,20.509,649.754,663.218,252.888,32.339,465.469,339.904,113.548,12.963,432.184,216.165,64.897,7.037
2003-08-14,157.542,208.74,102.354,20.504,649.688,663.245,252.909,32.332,465.491,339.943,113.564,12.963,432.261,216.19,64.907,7.037
2003-08-15,157.499,208.735,102.344,20.499,649.622,663.271,252.93,32.326,465.512,339.982,113.579,12.963,432.338,216.215,64.916,7.038
2003-08-16,157.455,208.731,102.335,20.494,649.555,663.298,252.951,32.319,465.533,340.021,113.594,12.962,432.415,216.241,64.926,7.039
2003-08-17,157.411,208.726,102.325,20.489,649.489,663.325,252.971,32.313,465.555,340.061,113.609,12.962,432.491,216.266,64.936,7.039
2003-08-18,157.368,208.721,102.316,20.484,649.423,663.352,252.992,32.307,465.576,340.1,113.624,12.962,432.568,216.291,64.945,7.04
2003-08-19,157.324,208.716,102.306,20.479,649.357,663.378,253.013,32.3,465.598,340.139,113.64,12.962,432.645,216.317,64.955,7.041
2003-08-20,157.281,208.712,102.297,20.474,649.29,663.405,253.034,32.294,465.619,340.178,113.655,12.961,432.722,216.342,64.965,7.041
2003-08-21,157.237,208.707,102.287,20.469,649.224,663.432,253.055,32.287,465.64,340.218,113.67,12.961,432.798,216.367,64.975,7.042
2003-08-22,157.194,208.702,102.277,20.464,649.158,663.459,253.076,32.281,465.662,340.257,113.685,12.961,432.875,216.393,64.984,7.043
2003-08-23,157.15,208.697,102.268,20.459,649.092,663.485,253.096,32.274,465.683,340.296,113.7,12.961,432.952,216.418,64.994,7.044
2003-08-24,157.107,208.692,102.258,20.454,649.025,663.512,253.117,32.268,465.704,340.335,113.716,12.96,433.029,216.443,65.004,7.044
2003-08-25,157.063,208.688,102.249,20.449,648.959,663.539,253.138,32.261,465.726,340.374,113.731,12.96,433.105,216.469,65.013,7.045
2003-08-26,157.02,208.683,102.239,20.444,648.893,663.566,253.159,32.255,465.747,340.414,113.746,12.96,433.182,216.494,65.023,7.046
2003-08-27,156.976,208.678,102.23,20.439,648.827,663.592,253.18,32.249,465.769,340.453,113.761,12.96,433.259,216.519,65.033,7.046
2003-08-28,156.933,208.673,102.22,20.434,648.761,663.619,253.201,32.242,465.79,340.492,113.776,12.959,433.336,216.545,65.043,7.047
2003-08-29,156.889,208.669,102.211,20.429,648.694,663.646,253.222,32.236,465.811,340.531,113.792,12.959,433.412,216.57,65.052,7.048
2003-08-30,156.845,208.664,102.201,20.423,648.628,663.673,253.242,32.229,465.833,340.57,113.807,12.959,433.489,216.595,65.062,7.049
2003-08-31,156.802,208.659,102.192,20.418,648.562,663.699,253.263,32.223,465.854,340.61,113.822,12.959,433.566,216.621,65.072,7.049
2003-09-01,156.758,208.654,102.182,20.413,648.496,663.726,253.284,32.216,465.875,340.649,113.837,12.958,433.643,216.646,65.081,7.05
2003-09-02,156.724,208.656,102.178,20.415,648.448,663.746,253.319,32.226,465.909,340.677,113.861,12.96,433.733,216.667,65.097,7.052
2003-09-03,156.69,208.657,102.174,20.417,648.4,663.767,253.353,32.235,465.944,340.705,113.886,12.962,433.823,216.688,65.112,7.053
2003-09-04,156.656,208.659,102.17,20.418,648.352,663.787,253.388,32.245,465.978,340.733,113.91,12.964,433.913,216.709,65.128,7.055
2003-09-05,156.621,208.661,102.166,20.42,648.304,663.807,253.422,32.255,466.012,340.761,113.934,12.966,434.004,216.73,65.143,7.056
2003-09-06,156.587,208.662,102.162,20.422,648.256,663.828,253.457,32.264,466.046,340.789,113.958,12.967,434.094,216.752,65.159,7.058
2003-09-07,156.553,208.664,102.157,20.423,648.208,663.848,253.492,32.274,466.08,340.818,113.983,12.969,434.184,216.773,65.174,7.059
2003-09-08,156.519,208.665,102.153,20.425,648.16,663.868,253.526,32.283,466.114,340.846,114.007,12.971,434.275,216.794,65.189,7.061
2003-09-09,156.485,208.667,102.149,20.427,648.112,663.888,253.561,32.293,466.148,340.874,114.031,12.973,434.365,216.815,65.205,7.062
2003-09-10,156.45,208.668,102.145,20.428,648.064,663.909,253.595,32.303,466.182,340.902,114.056,12.975,434.455,216.836,65.22,7.064
2003-09-11,156.416,208.67,102.141,20.43,648.016,663.929,253.63,32.312,466.216,340.93,114.08,12.977,434.545,216.857,65.236,7.065
2003-09-12,156.382,208.671,102.137,20.431,647.968,663.949,253.665,32.322,466.25,340.958,114.104,12.978,434.636,216.878,65.251,7.067
2003-09-13,156.348,208.673,102.133,20.433,647.92,663.969,253.699,32.331,466.284,340.986,114.128,12.98,434.726,216.899,65.267,7.069
2003-09-14,156.313,208.675,102.129,20.435,647.872,663.99,253.734,32.341,466.318,341.014,114.153,12.982,434.816,216.92,65.282,7.07
2003-09-15,156.279,208.676,102.125,20.436,647.823,664.01,253.768,32.35,466.352,341.042,114.177,12.984,434.906,216.941,65.297,7.072
2003-09-16,156.245,208.678,102.12,20.438,647.775,664.03,253.803,32.36,466.386,341.07,114.201,12.986,434.997,216.962,65.313,7.073
2003-09-17,156.211,208.679,102.116,20.44,647.727,664.05,253.837,32.37,466.42,341.099,114.226,12.987,435.087,216.983,65.328,7.075
2003-09-18,156.177,208.681,102.112,20.441,647.679,664.071,253.872,32.379,466.454,341.127,114.25,12.989,435.177,217.005,65.344,7.076
2003-09-19,156.142,208.682,102.108,20.443,647.631,664.091,253.907,32.389,466.488,341.155,114.274,12.991,435.267,217.026,65.359,7.078
2003-09-20,156.108,208.684,102.104,20.445,647.583,664.111,253.941,32.398,466.522,341.183,114.298,12.993,435.358,217.047,65.374,7.079
2003-09-21,156.074,208.685,102.1,20.446,647.535,664.131,253.976,32.408,466.556,341.211,114.323,12.995,435.448,217.068,65.39,7.081
2003-09-22,156.04,208.687,102.096,20.448,647.487,664.152,254.01,32.418,466.59,341.239,114.347,12.997,435.538,217.089,65.405,7.083
2003-09-23,156.005,208.688,102.092,20.45,647.439,664.172,254.045,32.427,466.624,341.267,114.371,12.998,435.628,217.11,65.421,7.084
2003-09-24,155.971,208.69,102.088,20.451,647.391,664.192,254.08,32.437,466.658,341.295,114.395,13,435.719,217.131,65.436,7.086
2003-09-25,155.937,208.692,102.084,20.453,647.343,664.212,254.114,32.446,466.692,341.323,114.42,13.002,435.809,217.152,65.452,7.087
2003-09-26,155.903,208.693,102.079,20.454,647.295,664.233,254.149,32.456,466.726,341.352,114.444,13.004,435.899,217.173,65.467,7.089
2003-09-27,155.869,208.695,102.075,20.456,647.247,664.253,254.183,32.465,466.76,341.38,114.468,13.006,435.989,217.194,65.482,7.09
